ソルガム・ジャパン・ホールディ	-0.29572466	-1
ジェーピーエヌ債権回収	-0.285536934	-1
グッドマン	-0.282962521	-1
なか卯	-0.274990119	-1
エイジス	-0.272758756	-1
伊藤伊	-0.271944182	-1
プロデュース	-0.225088659	-1
さかい	-0.219557265	-1
アリサカ	-0.219230936	-1
ソウルドアウト	-0.216520252	-1
ファイズホールディングス	-0.215493384	-1
セレス	-0.214983082	-1
ＦＦＲＩ	-0.214007208	-1
住商エレクトロニクス	-0.208195086	-1
平山ホールディングス	-0.205155603	-1
ＫｅｅＰｅｒ技研	-0.187868122	-1
パイオン	-0.186226199	-1
まんだらけ	-0.183937398	-1
小野産業	-0.182525921	-1
リアルワールド	-0.174957692	-1
タウンニュース社	-0.174229942	-1
テラプローブ	-0.167891435	-1
アルファグループ	-0.167478099	-1
エムビーエス	-0.161012855	-1
協和医科器械	-0.13740402	-1
ソーシャルワイヤー	-0.133807665	-1
エスエルディー	-0.129400793	-1
アバント	-0.121975455	-1
プラネット	-0.117032352	-1
日宣	-0.096105167	-1
豆蔵ホールディングス	-0.091848539	-1
夢テクノロジー	-0.080249386	-1
オートウェーブ	-0.065256701	-1
フェニックスバイオ	-0.050202832	-1
セキュアヴェイル	-0.044507284	-1
アドテックエンジニアリング	-0.037992537	-1
シンポ	-0.036352791	-1
システムズ・デザイン	-0.029268533	-1
大阪油化工業	-0.020928591	-1
平賀	-0.01959217	-1
ビューカンパニー	-0.017362694	-1
久世	-0.016875205	-1
すららネット	-0.016126456	-1
テクノクオーツ	-0.009605672	-1
東和フードサービス	-0.009406531	-1
クロスフォー	-0.003839562	-1
ＯＤＫソリューションズ	0.000510541	-1
ワイエスフード	0.002954327	-1
プラップジャパン	0.011738631	-1
東京日産コンピュータシステム	0.013558833	-1
ミューチュアル	0.015515734	-1
第一企画	0.023982974	-1
ヒューマンホールディングス	0.030504039	-1
高見沢サイバネティックス	0.067773548	-1
ピクセラ	0.073566943	-1
日本ラッド	0.077203004	-1
角川ヘラルド・ピクチャーズ	0.08487064	-1
コンヴァノ	0.088319895	-1
サイネックス	0.093886175	-1
大和フーヅ	0.095114156	-1
ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ	0.116545775	-1
ＷＤＩ	0.120826039	-1
シベール	0.126529686	-1
ＡＣリアルエステイト	0.130813287	-1
サイオス	0.135396834	-1
寺崎電気産業	0.152619973	-1
コスモス薬品	0.15651566	-1
スペースシャワーネットワーク	0.160038969	-1
プラザクリエイト	0.174564699	-1
ＰＣＩホールディングス	0.176120582	-1
ロジザード	0.176219697	-1
リファインバース	0.183205817	-1
ＳＯＵ	0.203101253	-1
特殊電極	0.209794408	-1
らでぃっしゅぼーや	0.222459578	-1
パブリック	0.227840491	-1
